"행정구역별","품목별","항목","단위","2013 년",
"전  국","종이 및 플라스틱 고정축전기","사업체수[개]","개","3",
"전  국","종이 및 플라스틱 고정축전기","생산액[백만원]","백만원","23977",
"전  국","종이 및 플라스틱 고정축전기","출하금액[백만원]","백만원","23965",
"전  국","종이 및 플라스틱 고정축전기","완제품 연말재고액[백만원]","백만원","1295",
"전  국","기타 고정식축전기","사업체수[개]","개","4",
"전  국","기타 고정식축전기","생산액[백만원]","백만원","21743",
"전  국","기타 고정식축전기","출하금액[백만원]","백만원","21453",
"전  국","기타 고정식축전기","완제품 연말재고액[백만원]","백만원","2304",
"전  국","전자회로용 가변식 축전기","사업체수[개]","개","7",
"전  국","전자회로용 가변식 축전기","생산액[백만원]","백만원","30303",
"전  국","전자회로용 가변식 축전기","출하금액[백만원]","백만원","29893",
"전  국","전자회로용 가변식 축전기","완제품 연말재고액[백만원]","백만원","3755",
"전  국","전기고압용 축전기(>=0.5KW)","사업체수[개]","개","10",
"전  국","전기고압용 축전기(>=0.5KW)","생산액[백만원]","백만원","73724",
"전  국","전기고압용 축전기(>=0.5KW)","출하금액[백만원]","백만원","73157",
"전  국","전기고압용 축전기(>=0.5KW)","완제품 연말재고액[백만원]","백만원","2157",
"전  국","축전기 부품","사업체수[개]","개","12",
"전  국","축전기 부품","생산액[백만원]","백만원","220131",
"전  국","축전기 부품","출하금액[백만원]","백만원","220435",
"전  국","축전기 부품","완제품 연말재고액[백만원]","백만원","7878",
"전  국","탄소피막형 고정저항기","사업체수[개]","개","7",
"전  국","탄소피막형 고정저항기","생산액[백만원]","백만원","57420",
"전  국","탄소피막형 고정저항기","출하금액[백만원]","백만원","56839",
"전  국","탄소피막형 고정저항기","완제품 연말재고액[백만원]","백만원","4844",
"전  국","칩형 고정저항기","사업체수[개]","개","6",
"전  국","칩형 고정저항기","생산액[백만원]","백만원","83764",
"전  국","칩형 고정저항기","출하금액[백만원]","백만원","83293",
"전  국","칩형 고정저항기","완제품 연말재고액[백만원]","백만원","3363",
"전  국","기타 고정저항기","사업체수[개]","개","2",
"전  국","기타 고정저항기","생산액[백만원]","백만원","...",
"전  국","기타 고정저항기","출하금액[백만원]","백만원","...",
"전  국","기타 고정저항기","완제품 연말재고액[백만원]","백만원","...",
"전  국","탄소 가변저항기","사업체수[개]","개","2",
"전  국","탄소 가변저항기","생산액[백만원]","백만원","...",
"전  국","탄소 가변저항기","출하금액[백만원]","백만원","...",
"전  국","탄소 가변저항기","완제품 연말재고액[백만원]","백만원","...",
"전  국","서미스터","사업체수[개]","개","5",
"전  국","서미스터","생산액[백만원]","백만원","42919",
"전  국","서미스터","출하금액[백만원]","백만원","43417",
"전  국","서미스터","완제품 연말재고액[백만원]","백만원","2981",
"전  국","바리스터","사업체수[개]","개","4",
"전  국","바리스터","생산액[백만원]","백만원","139880",
"전  국","바리스터","출하금액[백만원]","백만원","142317",
"전  국","바리스터","완제품 연말재고액[백만원]","백만원","4611",
"전  국","기타 가변저항기","사업체수[개]","개","2",
"전  국","기타 가변저항기","생산액[백만원]","백만원","...",
"전  국","기타 가변저항기","출하금액[백만원]","백만원","...",
"전  국","기타 가변저항기","완제품 연말재고액[백만원]","백만원","...",
"전  국","저항기 부품","사업체수[개]","개","4",
"전  국","저항기 부품","생산액[백만원]","백만원","7450",
"전  국","저항기 부품","출하금액[백만원]","백만원","7489",
"전  국","저항기 부품","완제품 연말재고액[백만원]","백만원","708",
"전  국","마그네틱 스트라이프를 자장한 카드","사업체수[개]","개","11",
"전  국","마그네틱 스트라이프를 자장한 카드","생산액[백만원]","백만원","52867",
"전  국","마그네틱 스트라이프를 자장한 카드","출하금액[백만원]","백만원","52759",
"전  국","마그네틱 스트라이프를 자장한 카드","완제품 연말재고액[백만원]","백만원","1091",
"전  국","스마트 카드","사업체수[개]","개","21",
"전  국","스마트 카드","생산액[백만원]","백만원","254656",
"전  국","스마트 카드","출하금액[백만원]","백만원","255248",
"전  국","스마트 카드","완제품 연말재고액[백만원]","백만원","5305",
"전  국","전자부품용 변성기","사업체수[개]","개","40",
"전  국","전자부품용 변성기","생산액[백만원]","백만원","613552",
"전  국","전자부품용 변성기","출하금액[백만원]","백만원","613672",
"전  국","전자부품용 변성기","완제품 연말재고액[백만원]","백만원","14953",
"전  국","전자유도 코일 및 쵸크","사업체수[개]","개","25",
"전  국","전자유도 코일 및 쵸크","생산액[백만원]","백만원","328176",
"전  국","전자유도 코일 및 쵸크","출하금액[백만원]","백만원","327244",
"전  국","전자유도 코일 및 쵸크","완제품 연말재고액[백만원]","백만원","20882",
"전  국","기타 전자유도자","사업체수[개]","개","14",
"전  국","기타 전자유도자","생산액[백만원]","백만원","132204",
"전  국","기타 전자유도자","출하금액[백만원]","백만원","130924",
"전  국","기타 전자유도자","완제품 연말재고액[백만원]","백만원","9900",
"전  국","전자코일 및 인덕터의 부품","사업체수[개]","개","7",
"전  국","전자코일 및 인덕터의 부품","생산액[백만원]","백만원","27429",
"전  국","전자코일 및 인덕터의 부품","출하금액[백만원]","백만원","26872",
"전  국","전자코일 및 인덕터의 부품","완제품 연말재고액[백만원]","백만원","1178",
"전  국","멀티미디어카드","사업체수[개]","개","1",
"전  국","멀티미디어카드","생산액[백만원]","백만원","...",
"전  국","멀티미디어카드","출하금액[백만원]","백만원","...",
"전  국","멀티미디어카드","완제품 연말재고액[백만원]","백만원","...",
"전  국","컴퓨터용 모뎀카드(PC용)","사업체수[개]","개","3",
"전  국","컴퓨터용 모뎀카드(PC용)","생산액[백만원]","백만원","3442",
"전  국","컴퓨터용 모뎀카드(PC용)","출하금액[백만원]","백만원","3359",
"전  국","컴퓨터용 모뎀카드(PC용)","완제품 연말재고액[백만원]","백만원","152",
"전  국","기타 전자접속 카드","사업체수[개]","개","3",
"전  국","기타 전자접속 카드","생산액[백만원]","백만원","8905",
"전  국","기타 전자접속 카드","출하금액[백만원]","백만원","8464",
"전  국","기타 전자접속 카드","완제품 연말재고액[백만원]","백만원","983",
"전  국","리드프레임","사업체수[개]","개","46",
"전  국","리드프레임","생산액[백만원]","백만원","1111845",
"전  국","리드프레임","출하금액[백만원]","백만원","1114411",
"전  국","리드프레임","완제품 연말재고액[백만원]","백만원","14804",
"전  국","표시기","사업체수[개]","개","44",
"전  국","표시기","생산액[백만원]","백만원","321547",
"전  국","표시기","출하금액[백만원]","백만원","320030",
"전  국","표시기","완제품 연말재고액[백만원]","백만원","7699",
"전  국","센서","사업체수[개]","개","109",
"전  국","센서","생산액[백만원]","백만원","421652",
"전  국","센서","출하금액[백만원]","백만원","421790",
"전  국","센서","완제품 연말재고액[백만원]","백만원","23085",
"전  국","자동차용 센서","사업체수[개]","개","33",
"전  국","자동차용 센서","생산액[백만원]","백만원","1021369",
"전  국","자동차용 센서","출하금액[백만원]","백만원","1020107",
"전  국","자동차용 센서","완제품 연말재고액[백만원]","백만원","37798",
"전  국","편향코일","사업체수[개]","개","2",
"전  국","편향코일","생산액[백만원]","백만원","...",
"전  국","편향코일","출하금액[백만원]","백만원","...",
"전  국","편향코일","완제품 연말재고액[백만원]","백만원","...",
"전  국","전자총","사업체수[개]","개","2",
"전  국","전자총","생산액[백만원]","백만원","...",
"전  국","전자총","출하금액[백만원]","백만원","...",
"전  국","전자총","완제품 연말재고액[백만원]","백만원","...",
"전  국","포토마스크","사업체수[개]","개","12",
"전  국","포토마스크","생산액[백만원]","백만원","499727",
"전  국","포토마스크","출하금액[백만원]","백만원","498748",
"전  국","포토마스크","완제품 연말재고액[백만원]","백만원","7384",
"전  국","기타 전자 부품","사업체수[개]","개","102",
"전  국","기타 전자 부품","생산액[백만원]","백만원","803260",
"전  국","기타 전자 부품","출하금액[백만원]","백만원","801368",
"전  국","기타 전자 부품","완제품 연말재고액[백만원]","백만원","23565",
"전  국","중대형 컴퓨터","사업체수[개]","개","8",
"전  국","중대형 컴퓨터","생산액[백만원]","백만원","71013",
"전  국","중대형 컴퓨터","출하금액[백만원]","백만원","69409",
"전  국","중대형 컴퓨터","완제품 연말재고액[백만원]","백만원","3150",
"전  국","데스크탑 PC","사업체수[개]","개","10",
"전  국","데스크탑 PC","생산액[백만원]","백만원","517818",
"전  국","데스크탑 PC","출하금액[백만원]","백만원","492445",
"전  국","데스크탑 PC","완제품 연말재고액[백만원]","백만원","64363",
"전  국","노트북","사업체수[개]","개","4",
"전  국","노트북","생산액[백만원]","백만원","19568",
