"산업분류","항목","단위","2020 년",
"콘크리트, 레미콘 및 기타 시멘트, 플라스터 제품 제조업","종사자수[명]","명","37039",
"콘크리트, 레미콘 및 기타 시멘트, 플라스터 제품 제조업","급여총액[백만원]","백만원","1284921",
"콘크리트, 레미콘 및 기타 시멘트, 플라스터 제품 제조업","출하액[백만원]","백만원","14430985",
"콘크리트, 레미콘 및 기타 시멘트, 플라스터 제품 제조업","주요생산비[백만원]","백만원","8553375",
"콘크리트, 레미콘 및 기타 시멘트, 플라스터 제품 제조업","부가가치[백만원]","백만원","5894998",
"콘크리트, 레미콘 및 기타 시멘트, 플라스터 제품 제조업","유형자산(연말)[백만원]","백만원","7681090",
"비내화 모르타르 제조업","사업체수[개]","개","40",
"비내화 모르타르 제조업","종사자수[명]","명","1007",
"비내화 모르타르 제조업","급여총액[백만원]","백만원","39270",
"비내화 모르타르 제조업","출하액[백만원]","백만원","613265",
"비내화 모르타르 제조업","주요생산비[백만원]","백만원","350249",
"비내화 모르타르 제조업","부가가치[백만원]","백만원","261587",
"비내화 모르타르 제조업","유형자산(연말)[백만원]","백만원","450876",
"레미콘 제조업","사업체수[개]","개","856",
"레미콘 제조업","종사자수[명]","명","22079",
"레미콘 제조업","급여총액[백만원]","백만원","689722",
"레미콘 제조업","출하액[백만원]","백만원","9392589",
"레미콘 제조업","주요생산비[백만원]","백만원","5773505",
"레미콘 제조업","부가가치[백만원]","백만원","3618097",
"레미콘 제조업","유형자산(연말)[백만원]","백만원","4309300",
"플라스터 혼합제품 제조업","사업체수[개]","개","10",
"플라스터 혼합제품 제조업","종사자수[명]","명","582",
"플라스터 혼합제품 제조업","급여총액[백만원]","백만원","31396",
"플라스터 혼합제품 제조업","출하액[백만원]","백만원","559684",
"플라스터 혼합제품 제조업","주요생산비[백만원]","백만원","276967",
"플라스터 혼합제품 제조업","부가가치[백만원]","백만원","280086",
"플라스터 혼합제품 제조업","유형자산(연말)[백만원]","백만원","470775",
"콘크리트 타일, 기와, 벽돌 및 블록 제조업","사업체수[개]","개","244",
"콘크리트 타일, 기와, 벽돌 및 블록 제조업","종사자수[명]","명","5232",
"콘크리트 타일, 기와, 벽돌 및 블록 제조업","급여총액[백만원]","백만원","222724",
"콘크리트 타일, 기와, 벽돌 및 블록 제조업","출하액[백만원]","백만원","1529443",
"콘크리트 타일, 기와, 벽돌 및 블록 제조업","주요생산비[백만원]","백만원","813928",
"콘크리트 타일, 기와, 벽돌 및 블록 제조업","부가가치[백만원]","백만원","726241",
"콘크리트 타일, 기와, 벽돌 및 블록 제조업","유형자산(연말)[백만원]","백만원","917676",
"콘크리트 관 및 기타 구조용 콘크리트 제품 제조업","사업체수[개]","개","270",
"콘크리트 관 및 기타 구조용 콘크리트 제품 제조업","종사자수[명]","명","7703",
"콘크리트 관 및 기타 구조용 콘크리트 제품 제조업","급여총액[백만원]","백만원","283626",
"콘크리트 관 및 기타 구조용 콘크리트 제품 제조업","출하액[백만원]","백만원","2227442",
"콘크리트 관 및 기타 구조용 콘크리트 제품 제조업","주요생산비[백만원]","백만원","1284154",
"콘크리트 관 및 기타 구조용 콘크리트 제품 제조업","부가가치[백만원]","백만원","953094",
"콘크리트 관 및 기타 구조용 콘크리트 제품 제조업","유형자산(연말)[백만원]","백만원","1453548",
"그 외 기타 콘크리트 제품 및 유사제품 제조업","사업체수[개]","개","22",
"그 외 기타 콘크리트 제품 및 유사제품 제조업","종사자수[명]","명","436",
"그 외 기타 콘크리트 제품 및 유사제품 제조업","급여총액[백만원]","백만원","18183",
"그 외 기타 콘크리트 제품 및 유사제품 제조업","출하액[백만원]","백만원","108562",
"그 외 기타 콘크리트 제품 및 유사제품 제조업","주요생산비[백만원]","백만원","54572",
"그 외 기타 콘크리트 제품 및 유사제품 제조업","부가가치[백만원]","백만원","55893",
"그 외 기타 콘크리트 제품 및 유사제품 제조업","유형자산(연말)[백만원]","백만원","78915",
"기타 비금속 광물제품 제조업","사업체수[개]","개","534",
"기타 비금속 광물제품 제조업","종사자수[명]","명","11357",
"기타 비금속 광물제품 제조업","급여총액[백만원]","백만원","507040",
"기타 비금속 광물제품 제조업","출하액[백만원]","백만원","3680744",
"기타 비금속 광물제품 제조업","주요생산비[백만원]","백만원","1941383",
"기타 비금속 광물제품 제조업","부가가치[백만원]","백만원","1740549",
"기타 비금속 광물제품 제조업","유형자산(연말)[백만원]","백만원","2323967",
"석제품 제조업","사업체수[개]","개","107",
"석제품 제조업","종사자수[명]","명","1770",
"석제품 제조업","급여총액[백만원]","백만원","72817",
"석제품 제조업","출하액[백만원]","백만원","505948",
"석제품 제조업","주요생산비[백만원]","백만원","270033",
"석제품 제조업","부가가치[백만원]","백만원","228501",
"석제품 제조업","유형자산(연말)[백만원]","백만원","241235",
"건설용 석제품 제조업","사업체수[개]","개","77",
"건설용 석제품 제조업","종사자수[명]","명","1314",
"건설용 석제품 제조업","급여총액[백만원]","백만원","53741",
"건설용 석제품 제조업","출하액[백만원]","백만원","399920",
"건설용 석제품 제조업","주요생산비[백만원]","백만원","216229",
"건설용 석제품 제조업","부가가치[백만원]","백만원","175653",
"건설용 석제품 제조업","유형자산(연말)[백만원]","백만원","200330",
"기타 석제품 제조업","사업체수[개]","개","30",
"기타 석제품 제조업","종사자수[명]","명","456",
"기타 석제품 제조업","급여총액[백만원]","백만원","19076",
"기타 석제품 제조업","출하액[백만원]","백만원","106028",
"기타 석제품 제조업","주요생산비[백만원]","백만원","53804",
"기타 석제품 제조업","부가가치[백만원]","백만원","52848",
"기타 석제품 제조업","유형자산(연말)[백만원]","백만원","40905",
"그 외 기타 비금속 광물제품 제조업","사업체수[개]","개","427",
"그 외 기타 비금속 광물제품 제조업","종사자수[명]","명","9587",
"그 외 기타 비금속 광물제품 제조업","급여총액[백만원]","백만원","434223",
"그 외 기타 비금속 광물제품 제조업","출하액[백만원]","백만원","3174796",
"그 외 기타 비금속 광물제품 제조업","주요생산비[백만원]","백만원","1671350",
"그 외 기타 비금속 광물제품 제조업","부가가치[백만원]","백만원","1512048",
"그 외 기타 비금속 광물제품 제조업","유형자산(연말)[백만원]","백만원","2082732",
"아스팔트 콘크리트 및 혼합제품 제조업","사업체수[개]","개","136",
"아스팔트 콘크리트 및 혼합제품 제조업","종사자수[명]","명","2343",
"아스팔트 콘크리트 및 혼합제품 제조업","급여총액[백만원]","백만원","99278",
"아스팔트 콘크리트 및 혼합제품 제조업","출하액[백만원]","백만원","1026774",
"아스팔트 콘크리트 및 혼합제품 제조업","주요생산비[백만원]","백만원","548469",
"아스팔트 콘크리트 및 혼합제품 제조업","부가가치[백만원]","백만원","475164",
"아스팔트 콘크리트 및 혼합제품 제조업","유형자산(연말)[백만원]","백만원","492835",
"연마재 제조업","사업체수[개]","개","64",
"연마재 제조업","종사자수[명]","명","1757",
"연마재 제조업","급여총액[백만원]","백만원","76502",
"연마재 제조업","출하액[백만원]","백만원","437908",
"연마재 제조업","주요생산비[백만원]","백만원","239755",
"연마재 제조업","부가가치[백만원]","백만원","201856",
"연마재 제조업","유형자산(연말)[백만원]","백만원","233883",
"비금속광물 분쇄물 생산업","사업체수[개]","개","82",
"비금속광물 분쇄물 생산업","종사자수[명]","명","2139",
"비금속광물 분쇄물 생산업","급여총액[백만원]","백만원","104935",
"비금속광물 분쇄물 생산업","출하액[백만원]","백만원","739330",
"비금속광물 분쇄물 생산업","주요생산비[백만원]","백만원","359507",
"비금속광물 분쇄물 생산업","부가가치[백만원]","백만원","389252",
"비금속광물 분쇄물 생산업","유형자산(연말)[백만원]","백만원","502946",
"암면 및 유사제품 제조업","사업체수[개]","개","49",
"암면 및 유사제품 제조업","종사자수[명]","명","1248",
"암면 및 유사제품 제조업","급여총액[백만원]","백만원","57397",
"암면 및 유사제품 제조업","출하액[백만원]","백만원","417220",
"암면 및 유사제품 제조업","주요생산비[백만원]","백만원","225506",
"암면 및 유사제품 제조업","부가가치[백만원]","백만원","188584",
"암면 및 유사제품 제조업","유형자산(연말)[백만원]","백만원","356416",
"탄소섬유 제조업","사업체수[개]","개","10",
"탄소섬유 제조업","종사자수[명]","명","375",
"탄소섬유 제조업","급여총액[백만원]","백만원","23402",
"탄소섬유 제조업","출하액[백만원]","백만원","92362",
"탄소섬유 제조업","주요생산비[백만원]","백만원","49769",
"탄소섬유 제조업","부가가치[백만원]","백만원","37150",
"탄소섬유 제조업","유형자산(연말)[백만원]","백만원","99271",
"그 외 기타 분류 안된 비금속 광물제품 제조업","사업체수[개]","개","86",
"그 외 기타 분류 안된 비금속 광물제품 제조업","종사자수[명]","명","1725",
"그 외 기타 분류 안된 비금속 광물제품 제조업","급여총액[백만원]","백만원","72709",
"그 외 기타 분류 안된 비금속 광물제품 제조업","출하액[백만원]","백만원","461202",
"그 외 기타 분류 안된 비금속 광물제품 제조업","주요생산비[백만원]","백만원","248344",
